Source,Target,Weight
#chicago,#advertising,1
#chicago,#adagency,1
#chicago,#advertisingagency,1
#blackhistorymonth2022,#senatorblanchebruce,1
#blackhistorymonth2022,#americanhistory,1
#blackhistorymonth2022,#didyouknow,1
#blackhistorymonth2022,#aaronsteele,1
#blackhistorymonth2022,#jacobsteele,1
#blackhistorymonth2022,#dallastwinz,1
#blackhistorymonth2022,#paranormalskepticsteam,1
#blackhistorymonth2022,#foryou,1
#blackhistorymonth2022,#foryourpage,1
#blackhistorymonth2022,#factsonly,1
#blackhistorymonth2022,#factsmatter,1
#blackhistorymonth2022,#factsfirst,1
#blackhistorymonth2022,#peacemaker,1
#blackhistorymonth2022,#africanamericansareamericans,1
#blackhistorymonth2022,#epluribusunum,1
#blackhistorymonth2022,#blacktabletalk,1
#blackhistorymonth2022,#blackface,1
#blackhistorymonth2022,#blackamericans,1
#blackhistorymonth2022,#presbiden,1
#blackhistorymonth2022,#howard,1
#blackhistorymonth2022,#universities,1
#blackhistorymonth2022,#bombthreats,1
#blackhistorymonth2022,#leaders,1
#blackhistorymonth2022,#humanrace,1
#blackhistorymonth2022,#humanity,1
#blackhistorymonth2022,#letustalk,1
#blackhistorymonth2022,#hateishate,1
#blackhistorymonth2022,#followback,1
#senatorblanchebruce,#americanhistory,1
#senatorblanchebruce,#didyouknow,1
#americanhistory,#didyouknow,1
#americanhistory,#blackamericans,1
#americanhistory,#clarencethomas,1
#americanhistory,#identitypolitics,1
#americanhistory,#liberalracism,1
#americanhistory,#racecard,1
#americanhistory,#sexism,1
#americanhistory,#neilyoung,1
#didyouknow,#didyouknowfacts,1
#gopsuicide,#superbowlsunday,1
#gopsuicide,#nonewideas,1
#gopsuicide,#fundthetruckerblockadeonsuperbowlsunday,1
#gopsuicide,#nolawandnoorder,1
#gopsuicide,#divisionandseparation,1
#gopsuicide,#fundthechaosandmurder,1
#gopsuicide,#wantonselfdeath,1
#superbowlsunday,#nonewideas,1
#superbowlsunday,#fundthetruckerblockadeonsuperbowlsunday,1
#superbowlsunday,#nolawandnoorder,1
#superbowlsunday,#divisionandseparation,1
#superbowlsunday,#fundthechaosandmurder,1
#superbowlsunday,#wantonselfdeath,1
#superbowlsunday,#socialsecurity,1
#superbowlsunday,#medicare,1
#superbowlsunday,#catholicchurch,1
#superbowlsunday,#beijing2022,1
#superbowlsunday,#omicronvirus,1
#superbowlsunday,#alexjones,1
#superbowlsunday,#unmaskthekids,2
#superbowlsunday,#superbowlcommercials,1
#superbowlsunday,#superbowlhalftime,1
#superbowlsunday,#medical,1
#superbowlsunday,#vaccinated,1
#superbowlsunday,#olympia2022,2
#superbowlsunday,#exvangelicals,1
#superbowlsunday,#cult45,1
#superbowlsunday,#whitesupremacy,1
#superbowlsunday,#vaccine,2
#superbowlsunday,#maskswork,1
#superbowlsunday,#antimaskers,2
#superbowlsunday,#antimandate,2
#superbowlsunday,#vaccinesideeffects,1
#superbowlsunday,#ottawaconvoy,1
#superbowlsunday,#nba,1
#nonewideas,#fundthetruckerblockadeonsuperbowlsunday,1
#nonewideas,#nolawandnoorder,1
#nonewideas,#divisionandseparation,1
#nonewideas,#fundthechaosandmurder,1
#nonewideas,#wantonselfdeath,1
#fundthetruckerblockadeonsuperbowlsunday,#nolawandnoorder,1
#fundthetruckerblockadeonsuperbowlsunday,#divisionandseparation,1
#fundthetruckerblockadeonsuperbowlsunday,#fundthechaosandmurder,1
#fundthetruckerblockadeonsuperbowlsunday,#wantonselfdeath,1
#nolawandnoorder,#divisionandseparation,1
#nolawandnoorder,#fundthechaosandmurder,1
#nolawandnoorder,#wantonselfdeath,1
#divisionandseparation,#fundthechaosandmurder,1
#divisionandseparation,#wantonselfdeath,1
#fundthechaosandmurder,#wantonselfdeath,1
#bidencorrupt,#lockdown,5
#bidencorrupt,#bidenmustgo,1
#bidencorrupt,#bidendisaster,1
#bidencorrupt,#quarentine,4
#lockdown,#ottawa,4
#lockdown,#firefauci,4
#lockdown,#anthonyfauci,4
#lockdown,#quarentine,4
#lockdown,#thursday,1
#lockdown,#covid19usa,1
#lockdown,#ottowa,1
#lockdown,#bigpharma,1
#lockdown,#gofundme,1
#lockdown,#lawlessness,1
#lockdown,#donations,1
#lockdown,#protestors,1
#lockdown,#assault,1
#lockdown,#baal,1
#lockdown,#jobsreport,1
#lockdown,#unemployment,1
#racists,#racialsocialjustice,1
#racists,#bitcoin,2
#racists,#btc,2
#racists,#tesla,1
#racists,#elonmusk,1
#racists,#nativetwitter,1
#racists,#indigenous,1
#racists,#colonizers,1
#racists,#soyboy,1
#racists,#crt,1
#racists,#vegan,1
#racists,#lmfao,1
#racists,#whitesupremacy,2
#racists,#wokeism,1
#racists,#disgrace,1
#racists,#disgraceful,1
#racists,#laughing,1
#racists,#laughingstock,1
#racists,#ethereum,1
#racists,#eth,1
#racists,#tulsigabbard,1
#racists,#joeroganisaracist,1
#racists,#ohiovoters,1
#racists,#politicalad,1
#racists,#mississippi,1
#racists,#hate,1
#racists,#gopliesabouteverything,1
#racists,#congresswoman,1
#racists,#pileofshhhht,1
#racists,#establishmentleft,1
#racists,#fakebook,1
#racists,#crackpipes,1
#racists,#ap,1
#racists,#heroin,1
#racists,#minorities,1
#racists,#fakefactcheck,1
#racists,#hood,1
#racists,#gaslighting,2
#racists,#huckabee,1
#racists,#geraldo,1
#racists,#r,1
#racists,#julia,1
#racists,#matt,1
#racists,#arresttrumpnow,1
#racists,#endthednd,1
#racists,#satansarmy,1
#racists,#stopthehate,1
#racists,#liberalinsanity,1
#racists,#partyofhate,1
#racists,#kkk,2
#racists,#teddanson,1
#racists,#howardstern,1
#racists,#blackface,1
#racists,#dixiecrats,1
#racists,#shorts,1
#racists,#senators,1
#racists,#antipalestinian,1
#racists,#zionistcontrol,1
#racists,#endisraeliapartheid,1
#racists,#nazisinflorida,1
#racists,#fascists,2
#racists,#jewishlivesmatter,1
#racists,#malcolmx,4
#racists,#peopleofcolor,4
#racists,#blackamericans,4
#racists,#africanamericans,4
#racists,#plantationmasters,4
#racists,#whoopigoldberg,1
#racists,#joybehar,1
#racists,#rachelmaddow,1
#racists,#jeffzucker,1
#racists,#getoutofthecult,1
#racists,#jamieraskin,2
#racists,#elizabethwarren,2
#racists,#adamkinsinger,1
#racists,#savedemocracy,1
#nomore,#hr6600,1
#nomore,#ethiopia,4
#nomore,#tplf,1
#nomore,#au,1
#nomore,#international,1
#nomore,#eritreaprevails,1
#nomore,#demokraten,1
#nomore,#afd,1
#nomore,#ethiopian,1
#nomore,#tplfterrorists,1
#nomore,#votedemsout,1
#nomore,#saveamerica,1
#nomore,#fixinflation,1
#nomore,#helpamericans,1
#nomore,#nomorecareerpoliticians,1
#nomore,#nomorelockdowns,1
#afgan,#afghansdidntcommit911,1
#vaccine,#cult45,1
#vaccine,#whitesupremacy,1
#vaccine,#maskswork,1
#vaccine,#coronadebat,58
#vaccine,#btc,58
#vaccine,#belarus,58
#vaccine,#covid19nl,58
#vaccine,#cryptocrash,52
#vaccine,#uk,56
#vaccine,#gaza,56
#vaccine,#iran,56
#vaccine,#silver,58
#vaccine,#wallstreetbets,58
#vaccine,#coronamaatregelen,58
#vaccine,#un,58
#vaccine,#usaf,58
#vaccine,#rusland,72
#vaccine,#hiv,69
#vaccine,#malieveld,2
#vaccine,#papers,1
#vaccine,#capitol,1
#vaccine,#votedemsout,1
#vaccine,#stemzeweg,1
#vaccine,#vaxis,1
#vaccine,#antifreedom,1
#vaccine,#truckersforfreedom,1
#vaccine,#endpoverty,3
#vaccine,#new,1
#vaccine,#californiademocrat,1
#vaccine,#losangelestimes,1
#vaccine,#theblaze,1
#vaccine,#geraldo,1
#vaccine,#talk,1
#vaccine,#honest,1
#vaccine,#cigars,1
#vaccine,#coffee,1
#vaccine,#covid_19,3
#vaccine,#antimaskers,1
#vaccine,#antimandate,1
#vaccine,#vaccinesideeffects,4
#vaccine,#ottawaconvoy,1
#vaccine,#olympia2022,1
#vaccine,#nba,1
#vaccine,#freedomconvoycanada2022,1
#vaccine,#unions,1
#vaccine,#antivax,1
#vaccine,#maskrestrictions,1
#vaccine,#dataunchanged,1
#vaccine,#pollingchanged,1
#vaccine,#fired,1
#vaccine,#nurses,1
#vaccine,#doctors,2
#vaccine,#engineers,1
#vaccine,#fauci,1
#vaccine,#ptsd,1
#vaccine,#moderna,1
#vaccine,#myocarditis,1
#vaccine,#firefauci,1
#vaccine,#anthonyfauci,1
#vaccine,#josephladapo,1
#vaccine,#deathsantis,1
#vaccine,#confirmationhearing,1
#vaccine,#doctor,1
#vaccine,#cannabis,1
#vaccine,#wednesdaywisdom,1
#vaccine,#wednesdayfeeling,1
#vaccine,#insane,1
#vaccine,#spermlivesmatter,1
#vaccine,#abortionismurder,1
#vaccine,#banabortion,1
#vaccine,#vaccinedeaths,1
#vaccine,#covidiot,3
#vaccine,#nomask,1
#vaccine,#maskhole,1
#vaccine,#mandate,2
#vaccine,#mandatefreedom,2
#vaccine,#spotifyceo,1
#vaccine,#misinformation,1
#vaccine,#neilyoung,1
#vaccine,#andspotify,1
#vaccine,#vaccineswork,2
#vaccine,#covidvaccine,2
#vaccine,#mandatoryvaccination,1
#vaccine,#antivaxx,1
#vaccine,#7news,1
#vaccine,#flipfloping,1
#vaccine,#getvaxxed,1
#vaccine,#getvaccinated,1
#vaccine,#getvaccinatednow,1
#vaccine,#disability,1
#vaccine,#oklahoma,2
#vaccine,#baptist,2
#vaccine,#wadeburleson,2
#vaccine,#franklucas,2
#vaccine,#sideeffects,1
#vaccine,#spreadshop,1
#vaccine,#logic,1
#vaccine,#buying,1
#vaccine,#courtsideheat,1
#vaccine,#karen,1
#vaccine,#health,1
#vaccine,#research,1
#vaccine,#healthmessage,1
#vaccine,#publichealth,1
#vaccine,#medicine,1
#vaccine,#virus,1
#vaccine,#hospital,1
#sblvi,#nba,1
#schadenfreude,#zucker,1
#whitesupremacyisterrorism,#ehitesupremacistslovetrump,1
#voterregistration,#electionday,2
#voterregistration,#registertovote,4
#voterregistration,#electionfraud,2
#voterregistration,#voterfraud,1
#voterregistration,#carrjr4senate,2
#voterregistration,#faithineachother,2
#voterregistration,#votersforever,2
#voterregistration,#ncsen,2
#voterregistration,#ncdemparty,2
#voterregistration,#yourvotematters,2
#voterregistration,#yourvotecounts,2
#voterregistration,#voteintegrity,1
#voterregistration,#newjersey,1
#voterregistration,#illegalimmigrants,1
#voterregistration,#democratsarecorrupt,1
#voterregistration,#podcasting,1
#voterregistration,#faith,1
#voterregistration,#educateyourself,1
#voterregistration,#rulethejungle,1
#voterregistration,#ramshouse,1
#voterregistration,#openyoureyes,1
#voterregistration,#votolatino,1
#voterregistration,#swingstates,1
#voterregistration,#whenweallvote,1
#peterthiel,#garland,1
#peterthiel,#facebook,3
#peterthiel,#faithandfreedom,1
#peterthiel,#nomandates,1
#peterthiel,#nomorelockdowns,1
#peterthiel,#factsoverfear,1
#peterthiel,#billionaire,2
#peterthiel,#meta,1
#peterthiel,#trumpteam,1
#peterthiel,#deactivate,1
#peterthiel,#blakemasters,1
#peterthiel,#ally,1
#peterthiel,#investor,1
#peterthiel,#victory,1
#peterthiel,#psychicreading,1
#peterthiel,#technology,1
#peterthiel,#paypalco,1
#peterthiel,#markzuckerberg,1
#peterthiel,#facebookownermeta,1
#peterthiel,#zuckerberg,2
#peterthiel,#votingrightsnow,1
#peterthiel,#kpop,1
#peterthiel,#lgbtqさんと繫がりたい,1
#peterthiel,#vetsresist,1
#peterthiel,#cybercrime,1
#peterthiel,#socialmedia,1
#peterthiel,#xijinping,1
#peterthiel,#hungary,1
#peterthiel,#orban,1
#peterthiel,#poland,1
#peterthiel,#kaczynski,1
#peterthiel,#lepen,1
#peterthiel,#telegram,1
#peterthiel,#republiscums,1
#peterthiel,#civilwar,1
#peterthiel,#civilwar2,1
#peterthiel,#koch,1
#peterthiel,#rupertmurdoch,1
#vaccines,#freedomconvoys,1
#vaccines,#covidvaccine,1
#vaccines,#covidvaccination,1
#vaccines,#farright,1
#vaccines,#self,1
#vaccines,#covidscam,1
#vaccines,#masksdonotwork,1
#vaccines,#fakevaccines,1
#vaccines,#politicalpolls,1
#vaccines,#tyranny,1
#vaccines,#alexvillanueva,1
#vaccines,#vaccineswork,11
#vaccines,#vaccinessavelives,11
#vaccines,#covidiots,11
#vaccines,#conspiracytheories,12
#vaccines,#cirstenweldon,1
#vaccines,#qanonsense,1
#vaccines,#thestorm,1
#vaccines,#superpac,1
#vaccines,#vaccination,1
#vaccines,#fentanyl,1
#vaccines,#pauloebel,1
#vaccines,#moderna,1
#vaccines,#spikevax,1
#vaccines,#firefauci,1
#vaccines,#anthonyfauci,1
#vaccines,#omicronvarient,1
#vaccines,#factcheckers,1
#vaccines,#minors,1
#vaccines,#misinformation,1
#vaccines,#think,1
#vaccines,#thinkforyourself,1
#vaccines,#1stamendment,1
#vaccines,#covid_19,2
#vaccines,#spotifydeleted,1
#vaccines,#naturalimmunity,1
#vaccines,#prejeanboller,1
#vaccines,#altnews,1
#vaccines,#information,1
#vaccines,#fauci,1
#vaccines,#coronavirusupdates,1
#vaccines,#blackmailing,1
#vaccines,#steveshultz,1
#vaccines,#democratskilledmillions,1
#vaccines,#drugs,1
#vaccines,#ivermectin,1
#vaccines,#reuters,1
#vaccines,#bigpharma,1
#vaccines,#hydrochloroquine,1
#vaccines,#nomandates,1
#vaccines,#faucilied,1
#vaccines,#murder,1
#vaccines,#medicine,1
#utopia,#sanfransisco,1
#utopia,#nirvana,1
#utopia,#thosewerethedays,1
#utopia,#sanfran,1
#utopia,#honkhonk,1
#utopia,#readibay,1
#utopia,#katiehopkinsofficial,1
#utopia,#cuba,1
#utopia,#cubans,1
#utopia,#castro,1
#hate,#enjoy,1
#hate,#mybodymychoice,1
#hate,#womensrights,1
#hate,#sickening,1
#hate,#whitenationalism,1
#hate,#antiasian,3
#hate,#chorus,3
#hate,#dubbing,3
#hate,#joins,3
#hate,#massage,3
#hate,#narrative,3
#hate,#parlor,3
#hate,#shootings,3
#hate,#supremacy,3
#hate,#whi,3
#hate,#gopliesabouteverything,1
#hate,#hatehasnoplacehere,1
#hate,#spread,1
#hate,#fear,1
#hate,#steal,1
#hate,#hurt,1
#hate,#homes,1
#hate,#arrest,1
#hate,#fightback,1
#hate,#massformationpsychosis,2
#hate,#learn,1
#hate,#devils,1
#hate,#blackamerican,1
#hate,#greedyoldperverts,1
#hate,#manchildren,1
#hate,#learnsomethingnew,1
#hate,#alllivesmatter,1
#hate,#partyofhate,1
#hate,#sundaythoughts,1
#hate,#alliance,1
#hate,#defenddemocracy,1
#hate,#nbcnews,1
#hate,#abcnews,1
#hate,#cbsnews,1
#hate,#disgust,1
#hate,#republicanpoliticians,1
#hate,#corruptpower,1
#hate,#miserytoall,1
#hate,#doubt,1
#hate,#tds,1
#hate,#michellemalkin,1
#hate,#americanrenaissance,1
#liberalism,#leftism,1
#liberalism,#abuse,1
#liberalism,#satan,1
#liberalism,#crackpipejoe,1
#liberalism,#crackpipes,1
#liberalism,#blackconservatives,1
#liberalism,#redpill,1
#liberalism,#calexit,1
#liberalism,#pelosisdistrict,1
#liberalism,#kant,1
#liberalism,#cosmopolitanism,1
#majority,#entertaining,1
#majority,#artificialintelligence,1
#majority,#statement,1
#majority,#free,1
#majority,#group,1
#dranthonyfauci,#antiscience,1
#dranthonyfauci,#fakepopulism,1
#antiscience,#fakepopulism,1
#antiscience,#trumpicans,1
#antiscience,#nonothing,1
#antiscience,#trumpsters,1
#antiscience,#dumbanddumber,1
#antiscience,#gopidiots,1
#antiscience,#trumpicanparty,1
#antiscience,#antivaxxer,1
#antiscience,#antimasker,1
#rare,#autographed,1
#rare,#westwing,1
#rare,#martinsheen,1
#rare,#thewestwing,1
#rare,#josiahbartlet,1
#rare,#presidentbartlet,1
#rare,#beckett,1
#rare,#signed,1
#rare,#photo,1
#rare,#authentic,1
#autographed,#westwing,1
#autographed,#martinsheen,1
#autographed,#thewestwing,1
#autographed,#josiahbartlet,1
#autographed,#presidentbartlet,1
#autographed,#beckett,3
#autographed,#signed,2
#autographed,#photo,1
#autographed,#authentic,1
#autographed,#bobdole,1
#autographed,#warhero,1
#autographed,#hero,1
#autographed,#presidentialcandidate,1
#autographed,#restinpeace,1
#autographed,#rip,1
#autographed,#jimmycarter,1
#autographed,#nobelprize,1
#autographed,#peanutfarmer,1
#autographed,#rosalyncarter,1
#westwing,#martinsheen,1
#westwing,#thewestwing,1
#westwing,#josiahbartlet,1
#westwing,#presidentbartlet,1
#westwing,#beckett,1
#westwing,#signed,1
#westwing,#photo,1
#westwing,#authentic,1
#martinsheen,#thewestwing,1
#martinsheen,#josiahbartlet,1
#martinsheen,#presidentbartlet,1
#martinsheen,#beckett,1
#martinsheen,#signed,1
#martinsheen,#photo,1
#martinsheen,#authentic,1
#thewestwing,#josiahbartlet,1
#thewestwing,#presidentbartlet,1
#thewestwing,#beckett,1
#thewestwing,#signed,1
#thewestwing,#photo,1
#thewestwing,#authentic,1
#josiahbartlet,#presidentbartlet,1
#josiahbartlet,#beckett,1
#josiahbartlet,#signed,1
#josiahbartlet,#photo,1
#josiahbartlet,#authentic,1
#presidentbartlet,#beckett,1
#presidentbartlet,#signed,1
#presidentbartlet,#photo,1
#presidentbartlet,#authentic,1
#beckett,#signed,2
#beckett,#photo,1
#beckett,#authentic,1
#beckett,#bobdole,1
#beckett,#warhero,1
#beckett,#hero,1
#beckett,#presidentialcandidate,1
#beckett,#restinpeace,1
#beckett,#rip,1
#beckett,#jimmycarter,1
#beckett,#nobelprize,1
#beckett,#peanutfarmer,1
#beckett,#rosalyncarter,1
#signed,#photo,1
#signed,#authentic,1
#signed,#jimmycarter,1
#signed,#nobelprize,1
#signed,#peanutfarmer,1
#signed,#rosalyncarter,1
#photo,#authentic,1
#lawenforcement,#truckersforfreedom,2
#lawenforcement,#brown,1
#lawenforcement,#rhoc,1
#lawenforcement,#sistasonbet,1
#lawenforcement,#mafs,1
#lawenforcement,#aewdynamite,1
#lawenforcement,#amirlocke,1
#lawenforcement,#minneapolis,1
#lawenforcement,#murder,2
#lawenforcement,#olympic,1
#lawenforcement,#isaiah,1
#lawenforcement,#merrikgarland,1
#lawenforcement,#columns,1
#lawenforcement,#nancychurchill,1
#lawenforcement,#dangerousrhetoric,1
#lawenforcement,#cartheft,1
#lawenforcement,#assault,1
#lawenforcement,#discontinuedpursuits,1
#lawenforcement,#opioidcrisis,1
#lawenforcement,#hb1310,1
#lawenforcement,#hb1054,1
#lawenforcement,#clarkcountywa,1
#lawenforcement,#nypd,1
#lawenforcement,#hartford,1
#homeless,#homelessness,1
#homeless,#democratpoliciesalwaysfail,1
#homeless,#geraldorivera,1
#homeless,#welfare,1
#homeless,#apartheid,1
#homeless,#poor,1
#homeless,#americanleft,1
#homeless,#washingtonstate,1
#homelessness,#universalbasicincome,1
#homelessness,#ubi,1
#homelessness,#basicincome,1
#homelessness,#injustice,1
#homelessness,#fbr,1
#homelessness,#tyrants,1
#homelessness,#pos,1
#homelessness,#leadership,1
#homelessness,#drugs,1
#homelessness,#thursdaythoughts,1
#homelessness,#opioidcrisis,1
#homelessness,#incite,1
#homelessness,#orthodoxchristians,1
#homelessness,#karabakh,1
#bidenisafailure,#electionday,1
#bidenisafailure,#extremism,1
#bidenisafailure,#leadership,1
#bidenisafailure,#marx,1
#bidenisafailure,#voteranger,1
#bidenisafailure,#2024nominee,1
#bidenisafailure,#bidenfailingusa,1
#bidenisafailure,#bidencrackpipes,2
#bidenisafailure,#bidendelivers,3
#bidenisafailure,#bidenremorse,2
#bidenisafailure,#bidencrackpipe,2
#bidenisafailure,#brooklyn,1
#bidenisafailure,#bidensameirca,2
#bidenisafailure,#democratsruinednewyork,1
#bidenisafailure,#newyorkforever,1
#bidenisafailure,#newyorkcity,1
#bidenisafailure,#fjoebiden,1
#bidenisafailure,#joebidensamerica,1
#bidenisafailure,#mandate,1
#bidenisafailure,#bidendisaster,2
#bidenisafailure,#bidenisadisgrace,3
#bidenisafailure,#bidenmustgo,1
#bidenisafailure,#brandonadministration,1
#bidenisafailure,#brandon,1
#bidenisafailure,#seanhannity,1
#bidenisafailure,#democratsarecorrupt,1
#bidenisafailure,#midterm2022,1
#bidenisafailure,#truckersforfreedom,2
#bidenisafailure,#bidenapproval,2
#bidenisafailure,#bidenharris2024,2
#bidenisafailure,#mama,1
#bidenisafailure,#fightback,1
#bidenisafailure,#takeoffyourmask,1
#bidenisafailure,#endthemandates,1
#bidenisafailure,#crackpipejoehasgottogo,1
#bidenisafailure,#crackhead,1
#bidenisafailure,#racialequity,1
#bidenisafailure,#racistinchief,1
#bidenisafailure,#sheeple,1
#bidenisafailure,#democratsaredisaster,1
#bidenisafailure,#liberalismistherealpandemic,1
#bidenisafailure,#impeachbiden,1
#bidenisafailure,#letsgodarwin,4
#bidenisafailure,#getvaxxed,4
#bidenisafailure,#endthenra,4
#bidenisafailure,#endfoxnews,4
#bidenisafailure,#defundrepublicans,4
#bidenisafailure,#bidenracist,1
#bidenisafailure,#spotifypodcasts,1
#bidenisafailure,#racistbiden,1
#bidenisafailure,#lgb,1
#bidenisafailure,#worstpresidentever,1
#bidenisafailure,#clownworld,1
#bidenisafailure,#clowns,1
#bidenisafailure,#clownshow,1
#bidenisafailure,#impeachbidennow,1
#bidenisafailure,#magadeathcult,2
#bidenisafailure,#fullyvaccinated,2
#bidenisafailure,#trumprallytx,2
#bidenisafailure,#vaccinatedtruckers,2
#bidenisafailure,#cedricrichmond,1
#bidenisafailure,#cities,1
#bidenisafailure,#recordcrime,1
#bidenisafailure,#bidencrimecrisis,1
#bidenisafailure,#crimewave,1
#bidenisafailure,#tempertantrumjoe,1
#bidenisafailure,#misinformation,1
#bidenisafailure,#buildbackbetter,1
#bidenisafailure,#womensart,1
#bidenisafailure,#releasethetranscript,1
#covidiot,#narrative,1
#covidiot,#hilarious,1
#covidiot,#deathcult,1
#covidiot,#child,1
#covidiot,#magadiot,1
#covidiot,#spermlivesmatter,1
#covidiot,#abortionismurder,1
#covidiot,#banabortion,1
#covidiot,#vaccinedeaths,1
#covidiot,#nomask,1
#covidiot,#maskhole,1
#covidiot,#mandate,2
#covidiot,#mandatefreedom,2
#covidiot,#istandwithjoerogan,1
#covidiot,#spotifyceo,1
#covidiot,#misinformation,2
#covidiot,#neilyoung,1
#covidiot,#andspotify,1
#covidiot,#vaccinesideeffects,2
#covidiot,#vaccineswork,1
#covidiot,#covidvaccine,3
#covidiot,#mandatoryvaccination,1
#covidiot,#antivaxx,1
#covidiot,#7news,1
#covidiot,#boycotttiktok,1
#covidiot,#covid_19,1
#covidiot,#spreadshop,1
#covidiot,#logic,1
#covidiot,#buying,1
#covidiot,#courtsideheat,1
#covidiot,#republicancovidiots,1
#candidates,#thehill,1
#candidates,#theblaze,1
#candidates,#educational,1
#candidates,#experience,1
#candidates,#libertarians,1
#candidates,#greenparty,1
#candidates,#votesmartvoteblue2022,1
#candidates,#think,1
#candidates,#electing,1
#candidates,#freedoms,1
#candidates,#waiting,1
#candidates,#velveeta,1
#candidates,#politicians,1
#candidates,#solicitingfunds,1
#candidates,#godspeed,1
#candidates,#wendy,1
#candidates,#ga14,2
#candidates,#research,1
#candidates,#kemp,1
#candidates,#hollymccormack,1
#candidates,#nations,1
#candidates,#people,1
#thehill,#theblaze,2
#thehill,#attention,1
#thehill,#ados,1
#thehill,#fba,1
#thehill,#mustwatch,1
#thehill,#pameladeniselong,1
#thehill,#jill,1
#thehill,#firstladyjillbiden,1
#thehill,#confirmsdemocrats,1
#thehill,#jillbiden,1
#thehill,#college,1
#theblaze,#new,1
#theblaze,#californiademocrat,1
#theblaze,#losangelestimes,1
#theblaze,#confederate,1
#theblaze,#south,1
#theblaze,#jill,1
#theblaze,#firstladyjillbiden,1
#theblaze,#confirmsdemocrats,1
#theblaze,#jillbiden,1
#theblaze,#college,1
#theblaze,#adamkinzinger,2
#theblaze,#republicannational,2
#theblaze,#usatoday,1
#theblaze,#buzzfeed,1
#theblaze,#rondesantishammers,1
#theblaze,#rally,1
#theblaze,#salon,1
#avenatti,#advocacyjournalism,1
